space,layer,held_out,detector,indist_auc,ood_auc,auc_drop
rawpca,32,aegis-2.0,plain_voronoi,0.8819932712215321,0.6881168831168831,0.19387638810464902
rawpca,32,aegis-2.0,lda,0.9004399585921325,0.6958441558441558,0.20459580274797673
rawpca,32,aegis-2.0,qda,0.8730538302277433,0.7509090909090909,0.12214473931865244
rawpca,32,aegis-2.0,power_single,0.8819932712215321,0.6881168831168831,0.19387638810464902
rawpca,32,aegis-2.0,power_multi,0.8571221532091098,0.7905844155844157,0.06653773762469406
rawpca,32,toxic-chat,linear_probe,0.8187457531528594,0.8638089851325145,-0.045063231979655116
rawpca,32,toxic-chat,plain_voronoi,0.7871388481191562,0.817469295410472,-0.030330447291315732
rawpca,32,toxic-chat,lda,0.8187776894433572,0.873868778280543,-0.05509108883718583
rawpca,32,toxic-chat,qda,0.8225961995814307,0.7773109243697479,0.045285275211682796
rawpca,32,toxic-chat,power_single,0.7871388481191562,0.817469295410472,-0.030330447291315732
rawpca,32,toxic-chat,power_multi,0.7863263413242009,0.7482627666451196,0.03806357467908128
rawpca,32,wildjailbreak,linear_probe,0.8668999463533161,0.8044425087108015,0.06245743764251466
rawpca,32,wildjailbreak,plain_voronoi,0.8265514652771738,0.6847052845528456,0.1418461807243282
rawpca,32,wildjailbreak,lda,0.8662886481472437,0.7989982578397212,0.06729039030752249
rawpca,32,wildjailbreak,qda,0.8468182076289477,0.7436120789779327,0.10320612865101497
rawpca,32,wildjailbreak,power_single,0.8265514652771738,0.6847052845528456,0.1418461807243282
rawpca,32,wildjailbreak,power_multi,0.8172296590318423,0.6377758420441347,0.17945381698770757
rawpca,34,aegis-2.0,linear_probe,0.8853804347826086,0.7416883116883117,0.1436921230942969
rawpca,34,aegis-2.0,plain_voronoi,0.8705548654244307,0.7082467532467532,0.1623081121776775
rawpca,34,aegis-2.0,lda,0.8811252587991719,0.7164285714285714,0.1646966873706005
rawpca,34,aegis-2.0,qda,0.8657313664596273,0.7961688311688311,0.06956253529079626
rawpca,34,aegis-2.0,power_single,0.8705548654244307,0.7082467532467532,0.1623081121776775
rawpca,34,aegis-2.0,power_multi,0.816018115942029,0.7948701298701297,0.021147986071899272
rawpca,34,toxic-chat,linear_probe,0.8117319152261361,0.8722527472527473,-0.06052083202661118
rawpca,34,toxic-chat,plain_voronoi,0.785018991900413,0.8267614738202973,-0.04174248191988428
rawpca,34,toxic-chat,lda,0.8140191821591651,0.8763736263736265,-0.062354444214461346
